,station_id,stationname,date,daytype,rides
137,40350,UIC-Halsted,04/16/2018,W,6789
138,40350,UIC-Halsted,06/15/2018,W,3401
139,40350,UIC-Halsted,06/22/2018,W,3429
140,40350,UIC-Halsted,06/09/2018,A,1837
141,40350,UIC-Halsted,06/12/2018,W,3688
142,40350,UIC-Halsted,05/11/2018,W,5355
143,40350,UIC-Halsted,05/10/2018,W,5448
144,40350,UIC-Halsted,05/29/2018,W,3224
145,40350,UIC-Halsted,06/02/2018,A,1499
146,40350,UIC-Halsted,05/21/2018,W,3177
147,40350,UIC-Halsted,04/05/2018,W,6915
148,40350,UIC-Halsted,04/26/2018,W,7155
149,40350,UIC-Halsted,06/03/2018,U,1177
150,40350,UIC-Halsted,06/19/2018,W,3849
151,40350,UIC-Halsted,04/19/2018,W,7158
152,40350,UIC-Halsted,05/31/2018,W,3466
153,40350,UIC-Halsted,04/22/2018,U,1398
154,40350,UIC-Halsted,05/27/2018,U,1200
155,40350,UIC-Halsted,06/14/2018,W,3670
156,40350,UIC-Halsted,04/07/2018,A,2087
157,40350,UIC-Halsted,06/24/2018,U,1414
158,40350,UIC-Halsted,06/06/2018,W,3409
159,40350,UIC-Halsted,05/14/2018,W,3284
160,40350,UIC-Halsted,05/07/2018,W,5458
161,40350,UIC-Halsted,06/30/2018,A,1555
162,40350,UIC-Halsted,04/20/2018,W,6814
163,40350,UIC-Halsted,04/15/2018,U,1224
164,40350,UIC-Halsted,05/04/2018,W,6815
165,40350,UIC-Halsted,05/12/2018,A,1697
166,40350,UIC-Halsted,04/21/2018,A,1945
167,40350,UIC-Halsted,05/13/2018,U,1281
168,40350,UIC-Halsted,06/07/2018,W,3484
169,40350,UIC-Halsted,05/09/2018,W,5746
170,40350,UIC-Halsted,04/09/2018,W,6808
171,40350,UIC-Halsted,05/06/2018,U,1494
172,40350,UIC-Halsted,06/01/2018,W,3299
173,40350,UIC-Halsted,06/29/2018,W,3668
174,40350,UIC-Halsted,06/26/2018,W,3805
175,40350,UIC-Halsted,06/18/2018,W,3424
176,40350,UIC-Halsted,05/17/2018,W,3311
177,40350,UIC-Halsted,05/05/2018,A,2132
178,40350,UIC-Halsted,04/18/2018,W,7326
179,40350,UIC-Halsted,06/16/2018,A,1666
180,40350,UIC-Halsted,05/25/2018,W,3226
181,40350,UIC-Halsted,06/25/2018,W,3638
182,40350,UIC-Halsted,05/08/2018,W,5311
183,40350,UIC-Halsted,04/03/2018,W,6800
184,40350,UIC-Halsted,06/28/2018,W,3938
185,40350,UIC-Halsted,05/03/2018,W,6718
186,40350,UIC-Halsted,06/10/2018,U,1138
187,40350,UIC-Halsted,05/22/2018,W,3446
188,40350,UIC-Halsted,04/02/2018,W,6749
189,40350,UIC-Halsted,05/30/2018,W,3237
190,40350,UIC-Halsted,04/23/2018,W,6887
191,40350,UIC-Halsted,04/17/2018,W,7098
192,40350,UIC-Halsted,04/01/2018,U,1075
193,40350,UIC-Halsted,05/19/2018,A,1442
194,40350,UIC-Halsted,04/10/2018,W,7105
195,40350,UIC-Halsted,04/13/2018,W,6840
196,40350,UIC-Halsted,05/28/2018,U,1048
197,40350,UIC-Halsted,04/30/2018,W,7057
198,40350,UIC-Halsted,04/27/2018,W,6748
199,40350,UIC-Halsted,05/26/2018,A,1570
200,40350,UIC-Halsted,04/28/2018,A,2069
201,40350,UIC-Halsted,06/17/2018,U,1271
202,40350,UIC-Halsted,06/05/2018,W,3410
203,40350,UIC-Halsted,05/16/2018,W,3433
204,40350,UIC-Halsted,06/23/2018,A,1557
205,40350,UIC-Halsted,06/13/2018,W,3612
206,40350,UIC-Halsted,05/23/2018,W,3428
207,40350,UIC-Halsted,05/15/2018,W,3609
208,40350,UIC-Halsted,05/24/2018,W,3557
209,40350,UIC-Halsted,05/01/2018,W,7177
210,40350,UIC-Halsted,05/02/2018,W,7120
211,40350,UIC-Halsted,04/29/2018,U,1576
212,40350,UIC-Halsted,07/01/2018,U,1074
213,40350,UIC-Halsted,07/02/2018,W,3457
214,40350,UIC-Halsted,07/03/2018,W,3533
215,40350,UIC-Halsted,07/04/2018,U,1114
216,40350,UIC-Halsted,07/05/2018,W,3008
217,40350,UIC-Halsted,07/06/2018,W,3140
218,40350,UIC-Halsted,07/07/2018,A,1529
219,40350,UIC-Halsted,07/08/2018,U,1243
220,40350,UIC-Halsted,07/09/2018,W,3706
221,40350,UIC-Halsted,07/10/2018,W,3836
222,40350,UIC-Halsted,07/11/2018,W,4058
223,40350,UIC-Halsted,07/12/2018,W,3990
224,40350,UIC-Halsted,07/13/2018,W,3837
225,40350,UIC-Halsted,07/14/2018,A,1427
226,40350,UIC-Halsted,07/15/2018,U,1325
227,40350,UIC-Halsted,07/16/2018,W,3738
228,40350,UIC-Halsted,07/17/2018,W,3941
229,40350,UIC-Halsted,07/18/2018,W,3938
230,40350,UIC-Halsted,07/19/2018,W,3880
231,40350,UIC-Halsted,07/20/2018,W,3665
232,40350,UIC-Halsted,07/21/2018,A,1534
233,40350,UIC-Halsted,07/22/2018,U,1246
234,40350,UIC-Halsted,07/23/2018,W,3846
235,40350,UIC-Halsted,07/24/2018,W,4065
236,40350,UIC-Halsted,07/25/2018,W,4179
237,40350,UIC-Halsted,07/26/2018,W,3977
238,40350,UIC-Halsted,07/27/2018,W,3685
239,40350,UIC-Halsted,07/28/2018,A,1556
240,40350,UIC-Halsted,07/29/2018,U,1266
241,40350,UIC-Halsted,07/30/2018,W,3462
242,40350,UIC-Halsted,07/31/2018,W,3602
243,40350,UIC-Halsted,08/01/2018,W,3802
244,40350,UIC-Halsted,08/02/2018,W,3907
245,40350,UIC-Halsted,08/03/2018,W,3571
246,40350,UIC-Halsted,08/04/2018,A,1588
247,40350,UIC-Halsted,08/05/2018,U,1303
248,40350,UIC-Halsted,08/06/2018,W,3270
249,40350,UIC-Halsted,08/07/2018,W,3311
250,40350,UIC-Halsted,08/08/2018,W,3452
251,40350,UIC-Halsted,08/09/2018,W,3377
252,40350,UIC-Halsted,08/10/2018,W,3296
253,40350,UIC-Halsted,08/11/2018,A,1498
254,40350,UIC-Halsted,08/12/2018,U,1177
255,40350,UIC-Halsted,08/13/2018,W,3103
256,40350,UIC-Halsted,08/14/2018,W,3163
257,40350,UIC-Halsted,08/15/2018,W,3174
258,40350,UIC-Halsted,08/16/2018,W,3376
259,40350,UIC-Halsted,08/17/2018,W,3097
260,40350,UIC-Halsted,08/18/2018,A,1558
261,40350,UIC-Halsted,08/19/2018,U,1241
262,40350,UIC-Halsted,08/20/2018,W,3186
263,40350,UIC-Halsted,08/21/2018,W,3201
264,40350,UIC-Halsted,08/22/2018,W,3936
265,40350,UIC-Halsted,08/23/2018,W,4283
266,40350,UIC-Halsted,08/24/2018,W,4288
267,40350,UIC-Halsted,08/25/2018,A,3151
268,40350,UIC-Halsted,08/26/2018,U,2622
269,40350,UIC-Halsted,08/27/2018,W,8924
270,40350,UIC-Halsted,08/28/2018,W,8836
271,40350,UIC-Halsted,08/29/2018,W,9164
272,40350,UIC-Halsted,08/30/2018,W,9159
273,40350,UIC-Halsted,08/31/2018,W,8408
274,40350,UIC-Halsted,09/01/2018,A,1945
275,40350,UIC-Halsted,09/02/2018,U,1736
276,40350,UIC-Halsted,09/03/2018,U,1377
277,40350,UIC-Halsted,09/04/2018,W,8778
278,40350,UIC-Halsted,09/05/2018,W,9225
279,40350,UIC-Halsted,09/06/2018,W,8984
280,40350,UIC-Halsted,09/07/2018,W,8585
281,40350,UIC-Halsted,09/08/2018,A,2515
282,40350,UIC-Halsted,09/09/2018,U,1678
283,40350,UIC-Halsted,09/10/2018,W,9097
284,40350,UIC-Halsted,09/11/2018,W,9029
285,40350,UIC-Halsted,09/12/2018,W,9375
286,40350,UIC-Halsted,09/13/2018,W,9208
287,40350,UIC-Halsted,09/14/2018,W,8983
288,40350,UIC-Halsted,09/15/2018,A,2497
289,40350,UIC-Halsted,09/16/2018,U,1647
290,40350,UIC-Halsted,09/17/2018,W,9157
291,40350,UIC-Halsted,09/18/2018,W,8905
292,40350,UIC-Halsted,09/19/2018,W,9104
293,40350,UIC-Halsted,09/20/2018,W,9067
294,40350,UIC-Halsted,09/21/2018,W,8569
295,40350,UIC-Halsted,09/22/2018,A,2868
296,40350,UIC-Halsted,09/23/2018,U,1772
297,40350,UIC-Halsted,09/24/2018,W,9155
298,40350,UIC-Halsted,09/25/2018,W,9078
299,40350,UIC-Halsted,09/26/2018,W,9270
300,40350,UIC-Halsted,09/27/2018,W,9074
301,40350,UIC-Halsted,09/28/2018,W,8655
302,40350,UIC-Halsted,09/29/2018,A,2760
303,40350,UIC-Halsted,09/30/2018,U,1826
304,40350,UIC-Halsted,10/01/2018,W,9026
305,40350,UIC-Halsted,10/02/2018,W,8966
306,40350,UIC-Halsted,10/03/2018,W,9378
307,40350,UIC-Halsted,10/04/2018,W,9041
308,40350,UIC-Halsted,10/05/2018,W,8276
309,40350,UIC-Halsted,10/06/2018,A,2495
310,40350,UIC-Halsted,10/07/2018,U,7061
311,40350,UIC-Halsted,10/08/2018,W,8455
312,40350,UIC-Halsted,10/09/2018,W,9086
313,40350,UIC-Halsted,10/10/2018,W,9080
314,40350,UIC-Halsted,10/11/2018,W,8911
315,40350,UIC-Halsted,10/12/2018,W,8549
316,40350,UIC-Halsted,10/13/2018,A,2545
317,40350,UIC-Halsted,10/14/2018,U,1890
318,40350,UIC-Halsted,10/15/2018,W,8856
319,40350,UIC-Halsted,10/16/2018,W,8949
320,40350,UIC-Halsted,10/17/2018,W,9195
321,40350,UIC-Halsted,10/18/2018,W,9206
322,40350,UIC-Halsted,10/19/2018,W,8567
323,40350,UIC-Halsted,10/20/2018,A,2642
324,40350,UIC-Halsted,10/21/2018,U,1729
325,40350,UIC-Halsted,10/22/2018,W,8787
326,40350,UIC-Halsted,10/23/2018,W,8800
327,40350,UIC-Halsted,10/24/2018,W,9000
328,40350,UIC-Halsted,10/25/2018,W,8856
329,40350,UIC-Halsted,10/26/2018,W,8505
330,40350,UIC-Halsted,10/27/2018,A,2542
331,40350,UIC-Halsted,10/28/2018,U,1578
332,40350,UIC-Halsted,10/29/2018,W,8722
333,40350,UIC-Halsted,10/30/2018,W,8703
334,40350,UIC-Halsted,10/31/2018,W,8982
335,40350,UIC-Halsted,11/01/2018,W,8727
336,40350,UIC-Halsted,11/02/2018,W,8611
337,40350,UIC-Halsted,11/03/2018,A,2494
338,40350,UIC-Halsted,11/04/2018,U,1959
339,40350,UIC-Halsted,11/05/2018,W,8815
340,40350,UIC-Halsted,11/06/2018,W,8648
341,40350,UIC-Halsted,11/07/2018,W,8913
342,40350,UIC-Halsted,11/08/2018,W,8609
343,40350,UIC-Halsted,11/09/2018,W,8131
344,40350,UIC-Halsted,11/10/2018,A,2300
345,40350,UIC-Halsted,11/11/2018,U,1581
346,40350,UIC-Halsted,11/12/2018,W,8047
347,40350,UIC-Halsted,11/13/2018,W,8482
348,40350,UIC-Halsted,11/14/2018,W,8784
349,40350,UIC-Halsted,11/15/2018,W,8483
350,40350,UIC-Halsted,11/16/2018,W,8464
351,40350,UIC-Halsted,11/17/2018,A,2759
352,40350,UIC-Halsted,11/18/2018,U,1789
353,40350,UIC-Halsted,11/19/2018,W,8342
354,40350,UIC-Halsted,11/20/2018,W,8037
355,40350,UIC-Halsted,11/21/2018,W,6752
356,40350,UIC-Halsted,11/22/2018,U,1170
357,40350,UIC-Halsted,11/23/2018,W,1520
358,40350,UIC-Halsted,11/24/2018,A,1433
359,40350,UIC-Halsted,11/25/2018,U,1219
360,40350,UIC-Halsted,11/26/2018,W,6709
361,40350,UIC-Halsted,11/27/2018,W,8184
362,40350,UIC-Halsted,11/28/2018,W,8641
363,40350,UIC-Halsted,11/29/2018,W,8591
364,40350,UIC-Halsted,11/30/2018,W,8192
365,40350,UIC-Halsted,12/01/2018,A,2154
366,40350,UIC-Halsted,12/02/2018,U,1472
367,40350,UIC-Halsted,12/03/2018,W,8319
368,40350,UIC-Halsted,12/04/2018,W,8128
369,40350,UIC-Halsted,12/05/2018,W,8326
370,40350,UIC-Halsted,12/06/2018,W,7993
371,40350,UIC-Halsted,12/07/2018,W,7729
372,40350,UIC-Halsted,12/08/2018,A,2153
373,40350,UIC-Halsted,12/09/2018,U,1491
374,40350,UIC-Halsted,12/10/2018,W,6098
375,40350,UIC-Halsted,12/11/2018,W,6143
376,40350,UIC-Halsted,12/12/2018,W,5932
377,40350,UIC-Halsted,12/13/2018,W,5912
378,40350,UIC-Halsted,12/14/2018,W,5449
379,40350,UIC-Halsted,12/15/2018,A,2008
380,40350,UIC-Halsted,12/16/2018,U,1426
381,40350,UIC-Halsted,12/17/2018,W,3409
382,40350,UIC-Halsted,12/18/2018,W,3473
383,40350,UIC-Halsted,12/19/2018,W,3292
384,40350,UIC-Halsted,12/20/2018,W,3009
385,40350,UIC-Halsted,12/21/2018,W,2701
386,40350,UIC-Halsted,12/22/2018,A,1192
387,40350,UIC-Halsted,12/23/2018,U,961
388,40350,UIC-Halsted,12/24/2018,W,907
389,40350,UIC-Halsted,12/25/2018,U,413
390,40350,UIC-Halsted,12/26/2018,W,1410
391,40350,UIC-Halsted,12/27/2018,W,1595
392,40350,UIC-Halsted,12/28/2018,W,1664
393,40350,UIC-Halsted,12/29/2018,A,988
394,40350,UIC-Halsted,12/30/2018,U,878
395,40350,UIC-Halsted,12/31/2018,W,1266
396,40350,UIC-Halsted,01/01/2019,U,981
397,40350,UIC-Halsted,01/02/2019,W,2376
398,40350,UIC-Halsted,01/03/2019,W,2495
399,40350,UIC-Halsted,01/04/2019,W,2496
400,40350,UIC-Halsted,01/05/2019,A,1209
401,40350,UIC-Halsted,01/06/2019,U,925
402,40350,UIC-Halsted,01/07/2019,W,3029
403,40350,UIC-Halsted,01/08/2019,W,3057
404,40350,UIC-Halsted,01/09/2019,W,3180
405,40350,UIC-Halsted,01/10/2019,W,3282
406,40350,UIC-Halsted,01/11/2019,W,3270
407,40350,UIC-Halsted,01/12/2019,A,1361
408,40350,UIC-Halsted,01/13/2019,U,1270
409,40350,UIC-Halsted,01/14/2019,W,8054
410,40350,UIC-Halsted,01/15/2019,W,7774
411,40350,UIC-Halsted,01/16/2019,W,8081
412,40350,UIC-Halsted,01/17/2019,W,7757
413,40350,UIC-Halsted,01/18/2019,W,7392
414,40350,UIC-Halsted,01/19/2019,A,1489
415,40350,UIC-Halsted,01/20/2019,U,1192
416,40350,UIC-Halsted,01/21/2019,W,1991
417,40350,UIC-Halsted,01/22/2019,W,7642
418,40350,UIC-Halsted,01/23/2019,W,8070
419,40350,UIC-Halsted,01/24/2019,W,7657
420,40350,UIC-Halsted,01/25/2019,W,6371
421,40350,UIC-Halsted,01/26/2019,A,1633
422,40350,UIC-Halsted,01/27/2019,U,1142
423,40350,UIC-Halsted,01/28/2019,W,7244
424,40350,UIC-Halsted,01/29/2019,W,6160
425,40350,UIC-Halsted,01/30/2019,W,395
426,40350,UIC-Halsted,01/31/2019,W,1025
427,40350,UIC-Halsted,02/01/2019,W,6994
428,40350,UIC-Halsted,02/02/2019,A,1977
429,40350,UIC-Halsted,02/03/2019,U,1443
430,40350,UIC-Halsted,02/04/2019,W,7998
431,40350,UIC-Halsted,02/05/2019,W,7864
432,40350,UIC-Halsted,02/06/2019,W,7972
433,40350,UIC-Halsted,02/07/2019,W,7851
434,40350,UIC-Halsted,02/08/2019,W,6990
435,40350,UIC-Halsted,02/09/2019,A,1788
436,40350,UIC-Halsted,02/10/2019,U,1254
437,40350,UIC-Halsted,02/11/2019,W,7779
438,40350,UIC-Halsted,02/12/2019,W,7610
439,40350,UIC-Halsted,02/13/2019,W,8031
440,40350,UIC-Halsted,02/14/2019,W,7890
441,40350,UIC-Halsted,02/15/2019,W,7138
442,40350,UIC-Halsted,02/16/2019,A,1940
443,40350,UIC-Halsted,02/17/2019,U,1248
444,40350,UIC-Halsted,02/18/2019,W,6864
445,40350,UIC-Halsted,02/19/2019,W,7664
446,40350,UIC-Halsted,02/20/2019,W,7889
447,40350,UIC-Halsted,02/21/2019,W,7641
448,40350,UIC-Halsted,02/22/2019,W,7234
449,40350,UIC-Halsted,02/23/2019,A,1815
450,40350,UIC-Halsted,02/24/2019,U,1228
451,40350,UIC-Halsted,02/25/2019,W,7406
452,40350,UIC-Halsted,02/26/2019,W,7239
453,40350,UIC-Halsted,02/27/2019,W,7632
454,40350,UIC-Halsted,02/28/2019,W,7426
455,40350,UIC-Halsted,03/01/2019,W,7127
456,40350,UIC-Halsted,03/02/2019,A,1831
457,40350,UIC-Halsted,03/03/2019,U,1260
458,40350,UIC-Halsted,03/04/2019,W,6993
459,40350,UIC-Halsted,03/05/2019,W,7212
460,40350,UIC-Halsted,03/06/2019,W,7543
461,40350,UIC-Halsted,03/07/2019,W,7416
462,40350,UIC-Halsted,03/08/2019,W,7018
463,40350,UIC-Halsted,03/09/2019,A,1754
464,40350,UIC-Halsted,03/10/2019,U,1296
465,40350,UIC-Halsted,03/11/2019,W,7410
466,40350,UIC-Halsted,03/12/2019,W,7638
467,40350,UIC-Halsted,03/13/2019,W,7880
468,40350,UIC-Halsted,03/14/2019,W,7485
469,40350,UIC-Halsted,03/15/2019,W,7301
470,40350,UIC-Halsted,03/16/2019,A,3527
471,40350,UIC-Halsted,03/17/2019,U,1573
472,40350,UIC-Halsted,03/18/2019,W,7530
473,40350,UIC-Halsted,03/19/2019,W,6897
474,40350,UIC-Halsted,03/20/2019,W,7190
475,40350,UIC-Halsted,03/21/2019,W,6617
476,40350,UIC-Halsted,03/22/2019,W,6175
477,40350,UIC-Halsted,03/23/2019,A,1984
478,40350,UIC-Halsted,03/24/2019,U,1375
479,40350,UIC-Halsted,03/25/2019,W,3142
480,40350,UIC-Halsted,03/26/2019,W,3268
481,40350,UIC-Halsted,03/27/2019,W,3399
482,40350,UIC-Halsted,03/28/2019,W,3257
483,40350,UIC-Halsted,03/29/2019,W,3107
484,40350,UIC-Halsted,03/30/2019,A,1561
485,40350,UIC-Halsted,03/31/2019,U,1153
486,40350,UIC-Halsted,04/01/2019,W,6754
487,40350,UIC-Halsted,04/02/2019,W,6852
488,40350,UIC-Halsted,04/03/2019,W,7407
489,40350,UIC-Halsted,04/04/2019,W,6782
490,40350,UIC-Halsted,04/05/2019,W,6401
491,40350,UIC-Halsted,04/06/2019,A,2305
492,40350,UIC-Halsted,04/07/2019,U,1488
493,40350,UIC-Halsted,04/08/2019,W,7444
494,40350,UIC-Halsted,04/09/2019,W,7592
495,40350,UIC-Halsted,04/10/2019,W,7441
496,40350,UIC-Halsted,04/11/2019,W,7394
497,40350,UIC-Halsted,04/12/2019,W,7185
498,40350,UIC-Halsted,04/13/2019,A,2252
499,40350,UIC-Halsted,04/14/2019,U,982
500,40350,UIC-Halsted,04/15/2019,W,7150
501,40350,UIC-Halsted,04/16/2019,W,7281
502,40350,UIC-Halsted,04/17/2019,W,7569
503,40350,UIC-Halsted,04/18/2019,W,7021
504,40350,UIC-Halsted,04/19/2019,W,6457
505,40350,UIC-Halsted,04/20/2019,A,1834
506,40350,UIC-Halsted,04/21/2019,U,1367
507,40350,UIC-Halsted,04/22/2019,W,7175
508,40350,UIC-Halsted,04/23/2019,W,7202
509,40350,UIC-Halsted,04/24/2019,W,7679
510,40350,UIC-Halsted,04/25/2019,W,7253
511,40350,UIC-Halsted,04/26/2019,W,7029
512,40350,UIC-Halsted,04/27/2019,A,1589
513,40350,UIC-Halsted,04/28/2019,U,1560
514,40350,UIC-Halsted,04/29/2019,W,6851
515,40350,UIC-Halsted,04/30/2019,W,6961
516,40350,UIC-Halsted,05/01/2019,W,7569
517,40350,UIC-Halsted,05/02/2019,W,7066
518,40350,UIC-Halsted,05/03/2019,W,6965
519,40350,UIC-Halsted,05/04/2019,A,1933
520,40350,UIC-Halsted,05/05/2019,U,1742
521,40350,UIC-Halsted,05/06/2019,W,5706
522,40350,UIC-Halsted,05/07/2019,W,5642
523,40350,UIC-Halsted,05/08/2019,W,5947
524,40350,UIC-Halsted,05/09/2019,W,5426
525,40350,UIC-Halsted,05/10/2019,W,5731
526,40350,UIC-Halsted,05/11/2019,A,1838
527,40350,UIC-Halsted,05/12/2019,U,1300
528,40350,UIC-Halsted,05/13/2019,W,3484
529,40350,UIC-Halsted,05/14/2019,W,3678
530,40350,UIC-Halsted,05/15/2019,W,3647
531,40350,UIC-Halsted,05/16/2019,W,3300
532,40350,UIC-Halsted,05/17/2019,W,3281
533,40350,UIC-Halsted,05/18/2019,A,1551
534,40350,UIC-Halsted,05/19/2019,U,1186
535,40350,UIC-Halsted,05/20/2019,W,3511
536,40350,UIC-Halsted,05/21/2019,W,3630
