,station_id,stationname,date,daytype,rides
131,40890,O'Hare Airport,04/19/2018,W,11526
132,40890,O'Hare Airport,04/03/2018,W,9722
133,40890,O'Hare Airport,06/01/2018,W,13254
134,40890,O'Hare Airport,04/25/2018,W,10580
135,40890,O'Hare Airport,06/19/2018,W,11218
136,40890,O'Hare Airport,04/02/2018,W,10453
137,40890,O'Hare Airport,05/19/2018,A,9938
138,40890,O'Hare Airport,05/01/2018,W,10199
139,40890,O'Hare Airport,04/27/2018,W,12837
140,40890,O'Hare Airport,04/14/2018,A,8719
141,40890,O'Hare Airport,05/23/2018,W,12205
142,40890,O'Hare Airport,05/11/2018,W,12947
143,40890,O'Hare Airport,06/12/2018,W,11582
144,40890,O'Hare Airport,06/29/2018,W,14387
145,40890,O'Hare Airport,06/06/2018,W,12245
146,40890,O'Hare Airport,04/08/2018,U,8961
147,40890,O'Hare Airport,04/09/2018,W,10397
148,40890,O'Hare Airport,06/13/2018,W,11666
149,40890,O'Hare Airport,04/26/2018,W,11881
150,40890,O'Hare Airport,06/08/2018,W,14452
151,40890,O'Hare Airport,04/06/2018,W,10945
152,40890,O'Hare Airport,05/04/2018,W,12727
153,40890,O'Hare Airport,05/14/2018,W,11239
154,40890,O'Hare Airport,06/25/2018,W,12554
155,40890,O'Hare Airport,04/11/2018,W,10221
156,40890,O'Hare Airport,04/17/2018,W,10287
157,40890,O'Hare Airport,06/22/2018,W,13404
158,40890,O'Hare Airport,05/07/2018,W,12437
159,40890,O'Hare Airport,05/30/2018,W,10096
160,40890,O'Hare Airport,04/28/2018,A,9490
161,40890,O'Hare Airport,06/03/2018,U,11299
162,40890,O'Hare Airport,06/09/2018,A,10123
163,40890,O'Hare Airport,04/30/2018,W,11995
164,40890,O'Hare Airport,05/25/2018,W,14486
165,40890,O'Hare Airport,05/29/2018,W,12318
166,40890,O'Hare Airport,06/28/2018,W,13427
167,40890,O'Hare Airport,06/24/2018,U,11812
168,40890,O'Hare Airport,05/12/2018,A,9557
169,40890,O'Hare Airport,05/24/2018,W,13246
170,40890,O'Hare Airport,05/28/2018,U,13242
171,40890,O'Hare Airport,05/02/2018,W,9138
172,40890,O'Hare Airport,04/07/2018,A,8073
173,40890,O'Hare Airport,06/14/2018,W,12583
174,40890,O'Hare Airport,04/15/2018,U,9336
175,40890,O'Hare Airport,04/04/2018,W,10347
176,40890,O'Hare Airport,04/12/2018,W,11322
177,40890,O'Hare Airport,06/04/2018,W,11867
178,40890,O'Hare Airport,04/20/2018,W,12285
179,40890,O'Hare Airport,05/05/2018,A,9393
180,40890,O'Hare Airport,05/10/2018,W,13104
181,40890,O'Hare Airport,06/17/2018,U,11537
182,40890,O'Hare Airport,06/21/2018,W,11981
183,40890,O'Hare Airport,06/30/2018,A,9859
184,40890,O'Hare Airport,05/17/2018,W,12886
185,40890,O'Hare Airport,05/20/2018,U,10914
186,40890,O'Hare Airport,04/22/2018,U,10393
187,40890,O'Hare Airport,06/05/2018,W,12002
188,40890,O'Hare Airport,05/09/2018,W,10522
189,40890,O'Hare Airport,06/07/2018,W,13857
190,40890,O'Hare Airport,06/11/2018,W,12978
191,40890,O'Hare Airport,04/16/2018,W,10616
192,40890,O'Hare Airport,05/08/2018,W,11207
193,40890,O'Hare Airport,05/06/2018,U,10924
194,40890,O'Hare Airport,05/26/2018,A,11585
195,40890,O'Hare Airport,05/16/2018,W,11581
196,40890,O'Hare Airport,06/23/2018,A,10358
197,40890,O'Hare Airport,04/23/2018,W,11328
198,40890,O'Hare Airport,05/18/2018,W,13898
199,40890,O'Hare Airport,04/01/2018,U,9382
200,40890,O'Hare Airport,06/27/2018,W,12563
201,40890,O'Hare Airport,05/27/2018,U,9580
202,40890,O'Hare Airport,04/05/2018,W,11084
203,40890,O'Hare Airport,05/15/2018,W,12154
204,40890,O'Hare Airport,05/13/2018,U,11514
205,40890,O'Hare Airport,05/21/2018,W,12303
206,40890,O'Hare Airport,06/16/2018,A,9831
207,40890,O'Hare Airport,04/18/2018,W,10067
208,40890,O'Hare Airport,04/24/2018,W,10391
209,40890,O'Hare Airport,05/31/2018,W,12516
210,40890,O'Hare Airport,06/20/2018,W,12786
211,40890,O'Hare Airport,04/21/2018,A,8650
212,40890,O'Hare Airport,07/01/2018,U,9817
213,40890,O'Hare Airport,07/02/2018,W,11769
214,40890,O'Hare Airport,07/03/2018,W,11178
215,40890,O'Hare Airport,07/04/2018,U,10597
216,40890,O'Hare Airport,07/05/2018,W,11408
217,40890,O'Hare Airport,07/06/2018,W,12861
218,40890,O'Hare Airport,07/07/2018,A,10041
219,40890,O'Hare Airport,07/08/2018,U,12604
220,40890,O'Hare Airport,07/09/2018,W,12776
221,40890,O'Hare Airport,07/10/2018,W,11332
222,40890,O'Hare Airport,07/11/2018,W,12306
223,40890,O'Hare Airport,07/12/2018,W,13371
224,40890,O'Hare Airport,07/13/2018,W,15008
225,40890,O'Hare Airport,07/14/2018,A,10332
226,40890,O'Hare Airport,07/15/2018,U,12180
227,40890,O'Hare Airport,07/16/2018,W,11811
228,40890,O'Hare Airport,07/17/2018,W,11375
229,40890,O'Hare Airport,07/18/2018,W,12589
230,40890,O'Hare Airport,07/19/2018,W,15141
231,40890,O'Hare Airport,07/20/2018,W,15372
232,40890,O'Hare Airport,07/21/2018,A,10589
233,40890,O'Hare Airport,07/22/2018,U,11636
234,40890,O'Hare Airport,07/23/2018,W,12752
235,40890,O'Hare Airport,07/24/2018,W,12078
236,40890,O'Hare Airport,07/25/2018,W,11948
237,40890,O'Hare Airport,07/26/2018,W,13551
238,40890,O'Hare Airport,07/27/2018,W,14128
239,40890,O'Hare Airport,07/28/2018,A,10353
240,40890,O'Hare Airport,07/29/2018,U,11943
241,40890,O'Hare Airport,07/30/2018,W,12585
242,40890,O'Hare Airport,07/31/2018,W,11747
243,40890,O'Hare Airport,08/01/2018,W,13193
244,40890,O'Hare Airport,08/02/2018,W,14426
245,40890,O'Hare Airport,08/03/2018,W,14303
246,40890,O'Hare Airport,08/04/2018,A,10278
247,40890,O'Hare Airport,08/05/2018,U,11601
248,40890,O'Hare Airport,08/06/2018,W,12180
249,40890,O'Hare Airport,08/07/2018,W,10955
250,40890,O'Hare Airport,08/08/2018,W,12142
251,40890,O'Hare Airport,08/09/2018,W,14127
252,40890,O'Hare Airport,08/10/2018,W,16095
253,40890,O'Hare Airport,08/11/2018,A,10294
254,40890,O'Hare Airport,08/12/2018,U,11711
255,40890,O'Hare Airport,08/13/2018,W,11254
256,40890,O'Hare Airport,08/14/2018,W,11777
257,40890,O'Hare Airport,08/15/2018,W,11586
258,40890,O'Hare Airport,08/16/2018,W,12983
259,40890,O'Hare Airport,08/17/2018,W,14455
260,40890,O'Hare Airport,08/18/2018,A,10845
261,40890,O'Hare Airport,08/19/2018,U,11728
262,40890,O'Hare Airport,08/20/2018,W,11348
263,40890,O'Hare Airport,08/21/2018,W,12391
264,40890,O'Hare Airport,08/22/2018,W,11559
265,40890,O'Hare Airport,08/23/2018,W,13872
266,40890,O'Hare Airport,08/24/2018,W,13737
267,40890,O'Hare Airport,08/25/2018,A,10026
268,40890,O'Hare Airport,08/26/2018,U,11728
269,40890,O'Hare Airport,08/27/2018,W,12362
270,40890,O'Hare Airport,08/28/2018,W,9898
271,40890,O'Hare Airport,08/29/2018,W,11377
272,40890,O'Hare Airport,08/30/2018,W,13053
273,40890,O'Hare Airport,08/31/2018,W,15265
274,40890,O'Hare Airport,09/01/2018,A,10918
275,40890,O'Hare Airport,09/02/2018,U,9869
276,40890,O'Hare Airport,09/03/2018,U,12096
277,40890,O'Hare Airport,09/04/2018,W,14460
278,40890,O'Hare Airport,09/05/2018,W,10455
279,40890,O'Hare Airport,09/06/2018,W,11452
280,40890,O'Hare Airport,09/07/2018,W,12734
281,40890,O'Hare Airport,09/08/2018,A,9573
282,40890,O'Hare Airport,09/09/2018,U,11308
283,40890,O'Hare Airport,09/10/2018,W,12356
284,40890,O'Hare Airport,09/11/2018,W,10748
285,40890,O'Hare Airport,09/12/2018,W,11305
286,40890,O'Hare Airport,09/13/2018,W,13594
287,40890,O'Hare Airport,09/14/2018,W,14189
288,40890,O'Hare Airport,09/15/2018,A,9936
289,40890,O'Hare Airport,09/16/2018,U,11153
290,40890,O'Hare Airport,09/17/2018,W,12042
291,40890,O'Hare Airport,09/18/2018,W,9846
292,40890,O'Hare Airport,09/19/2018,W,10638
293,40890,O'Hare Airport,09/20/2018,W,13226
294,40890,O'Hare Airport,09/21/2018,W,14575
295,40890,O'Hare Airport,09/22/2018,A,9808
296,40890,O'Hare Airport,09/23/2018,U,11441
297,40890,O'Hare Airport,09/24/2018,W,12629
298,40890,O'Hare Airport,09/25/2018,W,10350
299,40890,O'Hare Airport,09/26/2018,W,11516
300,40890,O'Hare Airport,09/27/2018,W,14230
301,40890,O'Hare Airport,09/28/2018,W,15489
302,40890,O'Hare Airport,09/29/2018,A,9783
303,40890,O'Hare Airport,09/30/2018,U,11430
304,40890,O'Hare Airport,10/01/2018,W,11946
305,40890,O'Hare Airport,10/02/2018,W,11199
306,40890,O'Hare Airport,10/03/2018,W,12534
307,40890,O'Hare Airport,10/04/2018,W,16072
308,40890,O'Hare Airport,10/05/2018,W,17788
309,40890,O'Hare Airport,10/06/2018,A,12223
310,40890,O'Hare Airport,10/07/2018,U,11523
311,40890,O'Hare Airport,10/08/2018,W,12804
312,40890,O'Hare Airport,10/09/2018,W,11264
313,40890,O'Hare Airport,10/10/2018,W,11266
314,40890,O'Hare Airport,10/11/2018,W,12349
315,40890,O'Hare Airport,10/12/2018,W,14373
316,40890,O'Hare Airport,10/13/2018,A,9858
317,40890,O'Hare Airport,10/14/2018,U,11723
318,40890,O'Hare Airport,10/15/2018,W,12651
319,40890,O'Hare Airport,10/16/2018,W,11157
320,40890,O'Hare Airport,10/17/2018,W,11522
321,40890,O'Hare Airport,10/18/2018,W,14164
322,40890,O'Hare Airport,10/19/2018,W,14320
323,40890,O'Hare Airport,10/20/2018,A,9817
324,40890,O'Hare Airport,10/21/2018,U,11507
325,40890,O'Hare Airport,10/22/2018,W,12371
326,40890,O'Hare Airport,10/23/2018,W,10468
327,40890,O'Hare Airport,10/24/2018,W,10610
328,40890,O'Hare Airport,10/25/2018,W,13345
329,40890,O'Hare Airport,10/26/2018,W,14355
330,40890,O'Hare Airport,10/27/2018,A,9513
331,40890,O'Hare Airport,10/28/2018,U,10636
332,40890,O'Hare Airport,10/29/2018,W,11708
333,40890,O'Hare Airport,10/30/2018,W,9474
334,40890,O'Hare Airport,10/31/2018,W,9394
335,40890,O'Hare Airport,11/01/2018,W,11936
336,40890,O'Hare Airport,11/02/2018,W,13228
337,40890,O'Hare Airport,11/03/2018,A,8537
338,40890,O'Hare Airport,11/04/2018,U,10106
339,40890,O'Hare Airport,11/05/2018,W,11382
340,40890,O'Hare Airport,11/06/2018,W,9660
341,40890,O'Hare Airport,11/07/2018,W,10393
342,40890,O'Hare Airport,11/08/2018,W,12845
343,40890,O'Hare Airport,11/09/2018,W,14162
344,40890,O'Hare Airport,11/10/2018,A,8979
345,40890,O'Hare Airport,11/11/2018,U,10109
346,40890,O'Hare Airport,11/12/2018,W,9152
347,40890,O'Hare Airport,11/13/2018,W,10472
348,40890,O'Hare Airport,11/14/2018,W,10144
349,40890,O'Hare Airport,11/15/2018,W,11626
350,40890,O'Hare Airport,11/16/2018,W,13379
351,40890,O'Hare Airport,11/17/2018,A,9151
352,40890,O'Hare Airport,11/18/2018,U,9338
353,40890,O'Hare Airport,11/19/2018,W,10448
354,40890,O'Hare Airport,11/20/2018,W,11030
355,40890,O'Hare Airport,11/21/2018,W,12310
356,40890,O'Hare Airport,11/22/2018,U,7765
357,40890,O'Hare Airport,11/23/2018,W,9739
358,40890,O'Hare Airport,11/24/2018,A,12745
359,40890,O'Hare Airport,11/25/2018,U,14327
360,40890,O'Hare Airport,11/26/2018,W,12932
361,40890,O'Hare Airport,11/27/2018,W,13899
362,40890,O'Hare Airport,11/28/2018,W,10393
363,40890,O'Hare Airport,11/29/2018,W,11347
364,40890,O'Hare Airport,11/30/2018,W,11900
365,40890,O'Hare Airport,12/01/2018,A,7860
366,40890,O'Hare Airport,12/02/2018,U,9234
367,40890,O'Hare Airport,12/03/2018,W,10616
368,40890,O'Hare Airport,12/04/2018,W,9101
369,40890,O'Hare Airport,12/05/2018,W,9522
370,40890,O'Hare Airport,12/06/2018,W,11280
371,40890,O'Hare Airport,12/07/2018,W,12073
372,40890,O'Hare Airport,12/08/2018,A,8361
373,40890,O'Hare Airport,12/09/2018,U,9351
374,40890,O'Hare Airport,12/10/2018,W,10649
375,40890,O'Hare Airport,12/11/2018,W,9604
376,40890,O'Hare Airport,12/12/2018,W,9882
377,40890,O'Hare Airport,12/13/2018,W,11449
378,40890,O'Hare Airport,12/14/2018,W,11836
379,40890,O'Hare Airport,12/15/2018,A,8659
380,40890,O'Hare Airport,12/16/2018,U,9107
381,40890,O'Hare Airport,12/17/2018,W,10645
382,40890,O'Hare Airport,12/18/2018,W,10162
383,40890,O'Hare Airport,12/19/2018,W,10471
384,40890,O'Hare Airport,12/20/2018,W,10490
385,40890,O'Hare Airport,12/21/2018,W,10705
386,40890,O'Hare Airport,12/22/2018,A,8331
387,40890,O'Hare Airport,12/23/2018,U,7823
388,40890,O'Hare Airport,12/24/2018,W,7495
389,40890,O'Hare Airport,12/25/2018,U,7752
390,40890,O'Hare Airport,12/26/2018,W,12820
391,40890,O'Hare Airport,12/27/2018,W,11910
392,40890,O'Hare Airport,12/28/2018,W,11819
393,40890,O'Hare Airport,12/29/2018,A,10074
394,40890,O'Hare Airport,12/30/2018,U,10149
395,40890,O'Hare Airport,12/31/2018,W,8820
396,40890,O'Hare Airport,01/01/2019,U,9550
397,40890,O'Hare Airport,01/02/2019,W,10681
398,40890,O'Hare Airport,01/03/2019,W,10437
399,40890,O'Hare Airport,01/04/2019,W,9986
400,40890,O'Hare Airport,01/05/2019,A,8161
401,40890,O'Hare Airport,01/06/2019,U,8691
402,40890,O'Hare Airport,01/07/2019,W,9569
403,40890,O'Hare Airport,01/08/2019,W,8793
404,40890,O'Hare Airport,01/09/2019,W,9176
405,40890,O'Hare Airport,01/10/2019,W,10045
406,40890,O'Hare Airport,01/11/2019,W,10063
407,40890,O'Hare Airport,01/12/2019,A,7712
408,40890,O'Hare Airport,01/13/2019,U,8561
409,40890,O'Hare Airport,01/14/2019,W,9588
410,40890,O'Hare Airport,01/15/2019,W,8673
411,40890,O'Hare Airport,01/16/2019,W,8509
412,40890,O'Hare Airport,01/17/2019,W,9496
413,40890,O'Hare Airport,01/18/2019,W,11481
414,40890,O'Hare Airport,01/19/2019,A,6495
415,40890,O'Hare Airport,01/20/2019,U,8024
416,40890,O'Hare Airport,01/21/2019,W,9716
417,40890,O'Hare Airport,01/22/2019,W,8653
418,40890,O'Hare Airport,01/23/2019,W,9110
419,40890,O'Hare Airport,01/24/2019,W,8781
420,40890,O'Hare Airport,01/25/2019,W,9137
421,40890,O'Hare Airport,01/26/2019,A,6565
422,40890,O'Hare Airport,01/27/2019,U,8206
423,40890,O'Hare Airport,01/28/2019,W,7932
424,40890,O'Hare Airport,01/29/2019,W,7908
425,40890,O'Hare Airport,01/30/2019,W,4041
426,40890,O'Hare Airport,01/31/2019,W,5916
427,40890,O'Hare Airport,02/01/2019,W,9674
428,40890,O'Hare Airport,02/02/2019,A,6968
429,40890,O'Hare Airport,02/03/2019,U,8030
430,40890,O'Hare Airport,02/04/2019,W,10000
431,40890,O'Hare Airport,02/05/2019,W,8212
432,40890,O'Hare Airport,02/06/2019,W,8794
433,40890,O'Hare Airport,02/07/2019,W,9484
434,40890,O'Hare Airport,02/08/2019,W,9811
435,40890,O'Hare Airport,02/09/2019,A,7005
436,40890,O'Hare Airport,02/10/2019,U,8220
437,40890,O'Hare Airport,02/11/2019,W,9744
438,40890,O'Hare Airport,02/12/2019,W,8609
439,40890,O'Hare Airport,02/13/2019,W,8734
440,40890,O'Hare Airport,02/14/2019,W,10484
441,40890,O'Hare Airport,02/15/2019,W,11185
442,40890,O'Hare Airport,02/16/2019,A,7630
443,40890,O'Hare Airport,02/17/2019,U,6977
444,40890,O'Hare Airport,02/18/2019,W,10986
445,40890,O'Hare Airport,02/19/2019,W,9666
446,40890,O'Hare Airport,02/20/2019,W,8681
447,40890,O'Hare Airport,02/21/2019,W,10246
448,40890,O'Hare Airport,02/22/2019,W,10495
449,40890,O'Hare Airport,02/23/2019,A,6967
450,40890,O'Hare Airport,02/24/2019,U,8470
451,40890,O'Hare Airport,02/25/2019,W,10004
452,40890,O'Hare Airport,02/26/2019,W,8791
453,40890,O'Hare Airport,02/27/2019,W,8800
454,40890,O'Hare Airport,02/28/2019,W,9964
455,40890,O'Hare Airport,03/01/2019,W,10968
456,40890,O'Hare Airport,03/02/2019,A,7762
457,40890,O'Hare Airport,03/03/2019,U,9041
458,40890,O'Hare Airport,03/04/2019,W,9690
459,40890,O'Hare Airport,03/05/2019,W,9056
460,40890,O'Hare Airport,03/06/2019,W,9209
461,40890,O'Hare Airport,03/07/2019,W,10067
462,40890,O'Hare Airport,03/08/2019,W,10756
463,40890,O'Hare Airport,03/09/2019,A,7786
464,40890,O'Hare Airport,03/10/2019,U,9013
465,40890,O'Hare Airport,03/11/2019,W,10814
466,40890,O'Hare Airport,03/12/2019,W,8008
467,40890,O'Hare Airport,03/13/2019,W,9413
468,40890,O'Hare Airport,03/14/2019,W,11424
469,40890,O'Hare Airport,03/15/2019,W,14877
470,40890,O'Hare Airport,03/16/2019,A,8914
471,40890,O'Hare Airport,03/17/2019,U,9290
472,40890,O'Hare Airport,03/18/2019,W,10964
473,40890,O'Hare Airport,03/19/2019,W,9457
474,40890,O'Hare Airport,03/20/2019,W,9601
475,40890,O'Hare Airport,03/21/2019,W,10714
476,40890,O'Hare Airport,03/22/2019,W,11365
477,40890,O'Hare Airport,03/23/2019,A,8563
478,40890,O'Hare Airport,03/24/2019,U,9318
479,40890,O'Hare Airport,03/25/2019,W,10673
480,40890,O'Hare Airport,03/26/2019,W,9459
481,40890,O'Hare Airport,03/27/2019,W,9996
482,40890,O'Hare Airport,03/28/2019,W,10633
483,40890,O'Hare Airport,03/29/2019,W,11066
484,40890,O'Hare Airport,03/30/2019,A,7580
485,40890,O'Hare Airport,03/31/2019,U,9350
486,40890,O'Hare Airport,04/01/2019,W,11269
487,40890,O'Hare Airport,04/02/2019,W,10224
488,40890,O'Hare Airport,04/03/2019,W,10692
489,40890,O'Hare Airport,04/04/2019,W,11930
490,40890,O'Hare Airport,04/05/2019,W,12293
491,40890,O'Hare Airport,04/06/2019,A,8365
492,40890,O'Hare Airport,04/07/2019,U,10082
493,40890,O'Hare Airport,04/08/2019,W,12150
494,40890,O'Hare Airport,04/09/2019,W,10622
495,40890,O'Hare Airport,04/10/2019,W,8096
496,40890,O'Hare Airport,04/11/2019,W,11657
497,40890,O'Hare Airport,04/12/2019,W,11942
498,40890,O'Hare Airport,04/13/2019,A,8519
499,40890,O'Hare Airport,04/14/2019,U,7941
500,40890,O'Hare Airport,04/15/2019,W,11928
501,40890,O'Hare Airport,04/16/2019,W,10910
502,40890,O'Hare Airport,04/17/2019,W,10740
503,40890,O'Hare Airport,04/18/2019,W,12932
504,40890,O'Hare Airport,04/19/2019,W,11815
505,40890,O'Hare Airport,04/20/2019,A,8485
506,40890,O'Hare Airport,04/21/2019,U,11617
507,40890,O'Hare Airport,04/22/2019,W,12694
508,40890,O'Hare Airport,04/23/2019,W,10945
509,40890,O'Hare Airport,04/24/2019,W,10904
510,40890,O'Hare Airport,04/25/2019,W,11923
511,40890,O'Hare Airport,04/26/2019,W,12401
512,40890,O'Hare Airport,04/27/2019,A,8004
513,40890,O'Hare Airport,04/28/2019,U,10661
514,40890,O'Hare Airport,04/29/2019,W,11395
515,40890,O'Hare Airport,04/30/2019,W,9398
516,40890,O'Hare Airport,05/01/2019,W,10755
517,40890,O'Hare Airport,05/02/2019,W,12358
518,40890,O'Hare Airport,05/03/2019,W,13095
519,40890,O'Hare Airport,05/04/2019,A,9014
520,40890,O'Hare Airport,05/05/2019,U,10403
521,40890,O'Hare Airport,05/06/2019,W,11763
522,40890,O'Hare Airport,05/07/2019,W,10657
523,40890,O'Hare Airport,05/08/2019,W,11073
524,40890,O'Hare Airport,05/09/2019,W,12880
525,40890,O'Hare Airport,05/10/2019,W,14114
526,40890,O'Hare Airport,05/11/2019,A,10257
527,40890,O'Hare Airport,05/12/2019,U,11867
528,40890,O'Hare Airport,05/13/2019,W,12682
529,40890,O'Hare Airport,05/14/2019,W,11018
530,40890,O'Hare Airport,05/15/2019,W,11338
531,40890,O'Hare Airport,05/16/2019,W,12894
532,40890,O'Hare Airport,05/17/2019,W,13957
533,40890,O'Hare Airport,05/18/2019,A,9507
534,40890,O'Hare Airport,05/19/2019,U,11032
535,40890,O'Hare Airport,05/20/2019,W,13230
536,40890,O'Hare Airport,05/21/2019,W,11806
